No.,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,Output
232,7999.0,24.2,23.9,23.9,24.1,24.1,24.4,23.8,23.9,23.2,23.9,24.3,22.9,33.3
233,8000.0,24.3,23.9,23.9,24.1,24.1,24.4,23.8,23.9,23.2,23.9,24.3,22.9,33.15
234,7999.0,24.3,23.9,23.9,24.1,24.1,24.4,23.8,23.9,23.2,23.9,24.3,22.9,33.3
235,8000.0,24.3,23.9,23.9,24.1,24.1,24.4,23.8,23.9,23.2,23.9,24.2,22.9,33.0
236,7999.0,24.3,23.9,23.9,24.1,24.1,24.4,23.8,23.9,23.2,23.9,24.2,22.9,33.15
237,8000.0,24.5,23.9,23.9,24.1,24.1,24.4,23.8,23.9,23.2,23.9,24.2,22.9,31.854545454545455
238,7999.0,24.5,23.9,23.9,24.1,24.1,24.4,23.8,23.9,23.2,23.9,24.2,22.9,32.325
239,8000.0,24.6,23.9,23.9,24.1,24.1,24.4,23.8,23.9,23.2,23.9,24.2,22.9,32.0
240,7999.0,24.6,23.9,23.9,24.1,24.1,24.4,23.8,23.9,23.2,23.9,24.2,22.9,32.1
241,7999.0,24.6,23.9,23.8,24.1,24.1,24.4,23.8,23.9,23.2,23.9,24.2,22.9,30.381818181818183
242,8000.0,24.6,23.9,23.8,24.1,24.1,24.4,23.8,23.9,23.2,23.9,24.2,22.9,30.19818181818182
243,7999.0,24.6,23.9,23.8,24.1,24.1,24.4,23.8,23.9,23.2,23.9,24.3,22.9,30.8
244,7999.0,24.6,23.9,23.8,24.1,24.1,24.4,23.7,23.9,23.2,23.9,24.2,22.9,30.200000000000003
245,8000.0,24.6,23.9,23.8,24.1,24.1,24.4,23.7,23.9,23.2,23.9,24.2,22.9,29.900000000000002
246,7999.0,24.6,23.9,23.8,24.1,24.2,24.4,23.7,23.9,23.2,23.9,24.2,22.9,29.6
247,8000.0,24.6,23.9,23.8,24.1,24.2,24.4,23.7,23.9,23.2,23.9,24.2,22.9,29.9
248,7999.0,24.6,23.9,23.8,24.1,24.1,24.4,23.8,23.9,23.2,23.8,24.2,22.9,29.6
249,8000.0,24.6,23.9,23.8,24.1,24.1,24.4,23.8,23.9,23.2,23.8,24.2,22.9,29.514285714285716
250,7999.0,24.6,23.9,23.8,24.1,24.2,24.4,23.7,23.9,23.2,23.8,24.2,22.9,29.9
251,8000.0,24.6,23.9,23.8,24.1,24.2,24.5,23.8,23.9,23.2,23.8,24.2,22.9,29.7
252,7999.0,24.6,23.9,23.8,24.1,24.2,24.5,23.8,23.9,23.2,23.8,24.2,22.9,29.6
253,8000.0,24.6,23.9,23.8,24.1,24.2,24.4,23.8,23.9,23.2,23.8,24.2,22.9,29.666666666666668
254,7999.0,24.6,23.9,23.8,24.1,24.2,24.4,23.8,23.9,23.2,23.8,24.2,22.9,29.494117647058825
255,8000.0,24.6,23.9,23.8,24.1,24.2,24.4,23.8,23.9,23.2,23.9,24.2,22.9,29.675
256,8000.0,24.6,23.9,23.9,24.1,24.2,24.4,23.8,23.9,23.2,23.9,24.2,22.9,29.75
257,7999.0,24.6,23.9,23.9,24.1,24.2,24.4,23.8,23.9,23.2,23.9,24.2,22.9,29.7
258,8000.0,24.6,23.9,23.9,24.1,24.2,24.4,23.8,23.9,23.2,23.8,24.2,22.9,29.75
259,7999.0,24.6,23.9,23.8,24.1,24.2,24.4,23.8,23.9,23.2,23.9,24.2,22.9,29.3
260,7999.0,24.6,23.9,23.8,24.1,24.2,24.5,23.7,23.9,23.2,23.8,24.2,22.9,29.9
261,8000.0,24.6,23.9,23.8,24.1,24.2,24.5,23.7,23.9,23.2,23.8,24.2,22.9,29.6
262,7999.0,24.6,23.9,23.9,24.1,24.2,24.5,23.7,23.9,23.2,23.8,24.2,22.9,29.450000000000003
263,8000.0,24.6,23.9,23.9,24.1,24.2,24.5,23.7,23.9,23.2,23.8,24.2,22.9,29.6
264,8000.0,24.6,23.9,23.9,24.1,24.2,24.5,23.8,23.9,23.2,23.8,24.2,22.9,29.654545454545456
265,7999.0,24.6,23.9,23.9,24.1,24.2,24.5,23.8,23.9,23.2,23.8,24.2,22.9,29.616666666666667
266,8000.0,24.6,23.9,23.8,24.1,24.2,24.5,23.8,23.9,23.2,23.9,24.2,22.9,29.9
267,8000.0,24.6,23.9,23.9,24.1,24.2,24.5,23.8,23.9,23.2,23.9,24.2,22.9,29.6
268,8000.0,24.6,23.9,23.8,24.1,24.2,24.5,23.8,23.9,23.2,23.9,24.3,22.9,29.55
269,7999.0,24.6,23.9,23.8,24.1,24.2,24.5,23.8,23.9,23.2,23.9,24.3,22.9,29.675
270,7999.0,24.6,23.9,23.8,24.1,24.2,24.5,23.8,23.9,23.2,23.8,24.3,22.9,29.7
271,8000.0,24.6,23.9,23.8,24.1,24.2,24.5,23.8,23.9,23.2,23.8,24.3,22.9,29.6
272,8000.0,24.6,23.9,23.9,24.1,24.2,24.5,23.8,23.9,23.2,23.8,24.3,22.9,29.75
273,7999.0,24.6,23.9,23.9,24.1,24.2,24.5,23.8,23.9,23.2,23.8,24.3,22.9,29.6
274,8000.0,24.6,23.9,23.9,24.1,24.2,24.5,23.8,23.9,23.2,23.9,24.3,22.9,29.69
275,7999.0,24.6,23.9,23.9,24.1,24.2,24.5,23.8,23.9,23.2,23.9,24.3,22.9,29.7
276,7999.0,24.7,23.9,23.9,24.1,24.2,24.5,23.8,23.9,23.2,23.9,24.3,22.9,29.5
277,7999.0,24.7,23.9,23.9,24.1,24.2,24.5,23.8,23.9,23.2,23.9,24.2,22.9,29.6
278,8000.0,24.7,23.9,23.9,24.1,24.2,24.5,23.8,23.9,23.2,23.9,24.2,22.9,29.3
279,8000.0,24.7,23.9,23.9,24.1,24.2,24.5,23.8,23.9,23.2,23.9,24.3,22.9,29.733333333333334
280,8000.0,24.7,23.9,23.9,24.2,24.2,24.5,23.8,23.9,23.2,23.9,24.3,22.9,29.72
281,7999.0,24.7,23.9,23.9,24.2,24.2,24.5,23.8,23.9,23.2,23.9,24.3,22.9,29.7
282,8000.0,24.7,23.9,23.9,24.2,24.2,24.5,23.8,23.9,23.2,23.9,24.3,23.0,29.48
283,7999.0,24.6,23.9,23.9,24.2,24.2,24.5,23.8,23.9,23.2,23.9,24.3,23.0,29.450000000000003
284,8000.0,24.6,23.9,23.9,24.2,24.2,24.5,23.8,23.9,23.2,23.9,24.3,22.9,29.66
285,8000.0,24.6,23.9,23.9,24.2,24.2,24.5,23.8,23.9,23.2,23.9,24.3,23.0,29.5
286,7999.0,24.6,23.9,23.9,24.2,24.2,24.5,23.8,23.9,23.2,23.9,24.3,22.9,29.6
287,7999.0,24.7,23.9,23.9,24.2,24.2,24.5,23.8,23.9,23.2,23.9,24.3,23.0,29.6
288,7999.0,24.6,23.9,23.9,24.2,24.2,24.5,23.8,23.9,23.2,23.9,24.4,22.9,29.6
289,8000.0,24.6,23.9,23.9,24.2,24.2,24.5,23.8,23.9,23.2,23.9,24.4,23.0,29.3
290,8000.0,24.7,23.9,23.9,24.2,24.2,24.5,23.8,23.9,23.2,23.9,24.4,23.0,29.57
291,7999.0,24.7,23.9,23.9,24.2,24.2,24.5,23.8,23.9,23.2,23.9,24.4,23.0,29.47142857142857
292,7999.0,24.7,23.9,23.9,24.2,24.2,24.5,23.8,23.9,23.3,23.9,24.4,23.0,29.6
293,8000.0,24.7,23.9,23.9,24.2,24.2,24.5,23.8,23.9,23.3,23.9,24.4,23.0,29.623076923076923
294,8000.0,24.6,23.9,23.9,24.2,24.2,24.5,23.8,23.9,23.3,23.9,24.4,23.0,29.6
295,7999.0,24.7,23.9,23.9,24.2,24.2,24.6,23.8,23.9,23.3,23.9,24.4,23.0,29.15
296,8000.0,24.7,23.9,23.9,24.2,24.2,24.6,23.8,23.9,23.3,23.9,24.4,23.0,29.6
297,7999.0,24.7,23.9,23.9,24.2,24.2,24.6,23.8,23.9,23.3,23.9,24.5,23.0,29.525000000000002
298,8000.0,24.7,23.9,23.9,24.2,24.2,24.6,23.8,23.9,23.3,23.9,24.5,23.0,29.5
299,7999.0,24.6,23.9,23.9,24.2,24.2,24.5,23.8,23.9,23.3,23.9,24.5,23.0,29.3
300,8000.0,24.6,23.9,23.9,24.2,24.2,24.5,23.8,23.9,23.3,23.9,24.5,23.0,29.6
301,7999.0,24.7,23.9,23.9,24.2,24.2,24.5,23.8,23.9,23.3,23.9,24.5,23.0,29.75
302,8000.0,24.7,23.9,23.9,24.2,24.2,24.5,23.8,23.9,23.3,23.9,24.5,23.0,29.42857142857143
303,7999.0,24.7,23.9,23.9,24.2,24.2,24.5,23.8,23.9,23.3,24.0,24.5,23.0,29.3
304,8000.0,24.7,23.9,23.9,24.2,24.2,24.6,23.8,23.9,23.3,24.0,24.5,23.0,29.6
305,7999.0,24.7,23.9,23.9,24.2,24.2,24.6,23.8,23.9,23.3,24.0,24.5,23.0,29.450000000000003
306,7999.0,24.6,23.9,23.9,24.2,24.2,24.5,23.8,23.9,23.3,24.0,24.5,23.0,29.9
307,8000.0,24.6,23.9,23.9,24.2,24.2,24.5,23.8,23.9,23.3,24.0,24.5,23.0,29.9
308,8000.0,24.6,23.9,23.9,24.2,24.2,24.5,23.8,23.9,23.3,24.0,24.5,23.1,29.8
309,7999.0,24.6,23.9,23.9,24.2,24.2,24.6,23.8,23.9,23.3,24.0,24.5,23.1,29.975
310,8000.0,24.6,23.9,23.9,24.2,24.2,24.6,23.8,23.9,23.3,24.0,24.5,23.1,29.6
311,7999.0,24.7,23.9,23.9,24.2,24.2,24.6,23.8,23.9,23.3,24.0,24.5,23.1,29.72
312,8000.0,24.7,23.9,23.9,24.2,24.2,24.6,23.8,23.9,23.3,24.0,24.5,23.1,29.84
313,8000.0,24.7,23.9,23.9,24.2,24.2,24.6,23.8,23.9,23.4,24.0,24.5,23.1,29.63
314,7999.0,24.6,23.9,23.9,24.2,24.2,24.6,23.8,23.9,23.4,24.0,24.5,23.1,29.625
315,8000.0,24.6,23.9,23.9,24.2,24.2,24.6,23.8,23.9,23.4,24.0,24.5,23.1,29.6
316,7999.0,24.7,23.9,23.9,24.2,24.2,24.6,23.8,23.9,23.4,24.0,24.5,23.1,29.630000000000003
317,7999.0,24.7,23.9,23.9,24.2,24.2,24.6,23.8,24.0,23.4,24.0,24.5,23.1,29.5
318,8000.0,24.7,23.9,23.9,24.2,24.2,24.6,23.8,24.0,23.4,24.0,24.5,23.1,29.51818181818182
319,7999.0,24.7,24.0,23.9,24.2,24.2,24.6,23.8,24.0,23.4,24.0,24.5,23.1,29.3
320,8000.0,24.7,24.0,23.9,24.2,24.2,24.6,23.8,24.0,23.4,24.0,24.5,23.1,29.0
321,7999.0,24.7,23.9,23.9,24.2,24.3,24.6,23.8,24.0,23.4,24.0,24.5,23.1,29.45
322,8000.0,24.7,23.9,23.9,24.2,24.3,24.6,23.8,24.0,23.4,24.0,24.5,23.1,29.6
323,8000.0,24.7,23.9,23.9,24.2,24.3,24.6,23.8,24.0,23.4,24.1,24.5,23.1,29.6
324,7999.0,24.7,24.0,23.9,24.2,24.3,24.6,23.8,24.0,23.4,24.0,24.5,23.1,30.581818181818182
325,8000.0,24.7,24.0,23.9,24.2,24.3,24.6,23.8,24.0,23.4,24.0,24.6,23.1,29.3
326,8000.0,24.7,24.0,23.9,24.2,24.3,24.6,23.8,24.0,23.4,24.0,24.5,23.1,30.742307692307694
327,8000.0,24.7,24.0,23.9,24.2,24.3,24.6,23.9,24.0,23.4,24.0,24.5,23.1,30.85625
328,7999.0,24.7,24.0,23.9,24.2,24.3,24.6,23.9,24.0,23.4,24.0,24.5,23.1,30.8
329,8000.0,24.7,24.0,23.9,24.2,24.3,24.6,23.9,24.0,23.4,24.0,24.6,23.1,30.65
330,8000.0,24.7,24.0,24.0,24.2,24.3,24.6,23.9,24.0,23.4,24.0,24.5,23.1,30.5
331,7999.0,24.7,24.0,24.0,24.2,24.3,24.6,23.9,24.0,23.4,24.0,24.5,23.1,31.4
332,7999.0,24.7,24.0,23.9,24.2,24.3,24.6,23.8,24.0,23.3,24.0,24.5,23.1,30.95
333,8000.0,24.7,24.0,23.9,24.2,24.3,24.6,23.8,24.0,23.3,24.0,24.5,23.1,31.0
334,8000.0,24.7,24.0,23.9,24.2,24.3,24.6,23.9,24.0,23.3,24.0,24.5,23.1,30.92857142857143
335,7999.0,24.7,24.0,23.9,24.2,24.3,24.6,23.9,24.0,23.3,24.0,24.5,23.1,30.92857142857143
336,8000.0,24.7,24.0,24.0,24.2,24.3,24.6,23.8,24.0,23.3,24.0,24.5,23.1,31.1
337,7999.0,24.7,24.0,24.0,24.2,24.3,24.6,23.8,24.0,23.3,24.0,24.5,23.1,30.5
338,7999.0,24.7,24.0,24.0,24.2,24.3,24.6,23.9,24.0,23.3,24.0,24.5,23.1,30.8
339,8000.0,24.7,24.0,24.0,24.2,24.3,24.6,23.9,24.0,23.3,24.0,24.5,23.1,31.025000000000002
340,7999.0,24.7,24.0,24.0,24.2,24.3,24.6,23.9,24.0,23.3,24.0,24.5,23.0,30.88
341,8000.0,24.7,24.0,24.0,24.2,24.3,24.6,23.9,24.0,23.3,24.0,24.5,23.0,30.863157894736844
342,7999.0,24.7,24.0,24.0,24.2,24.3,24.6,23.9,24.0,23.3,24.0,24.4,23.0,30.92857142857143
343,8000.0,24.7,24.0,24.0,24.2,24.3,24.6,23.9,24.0,23.3,24.0,24.4,23.0,30.812162162162164
344,8000.0,24.8,24.0,24.0,24.2,24.3,24.6,23.9,24.0,23.3,24.0,24.4,23.0,30.88823529411765
345,7999.0,24.8,24.0,24.0,24.2,24.3,24.6,23.9,24.0,23.3,24.0,24.4,23.0,30.93888888888889
346,7999.0,24.8,24.0,24.0,24.2,24.3,24.6,23.9,24.0,23.4,24.0,24.4,23.0,30.875
347,8000.0,24.7,24.0,24.0,24.2,24.3,24.6,23.9,24.0,23.4,24.0,24.4,23.0,30.885714285714286
348,7999.0,24.7,24.0,24.0,24.2,24.3,24.6,23.9,24.0,23.4,24.0,24.4,23.0,31.1
349,8000.0,24.7,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.4,24.0,24.4,23.0,30.842857142857145
350,8000.0,24.7,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.3,24.0,24.4,23.0,30.8
351,7999.0,24.7,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.4,24.0,24.4,23.0,30.65
352,8000.0,24.8,24.0,24.0,24.2,24.3,24.6,23.9,24.0,23.4,24.0,24.4,23.0,30.5
353,7999.0,24.7,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.3,24.0,24.4,23.0,30.8
354,8000.0,24.8,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.4,24.0,24.4,23.0,30.5
355,7999.0,24.8,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.3,24.0,24.4,23.0,31.4
356,7999.0,24.7,24.0,24.0,24.2,24.3,24.6,23.9,24.0,23.3,23.9,24.4,23.0,30.8
357,8000.0,24.7,24.0,24.0,24.2,24.3,24.6,23.9,24.0,23.3,23.9,24.4,23.0,31.1
358,7999.0,24.8,24.0,24.0,24.2,24.3,24.6,23.9,24.0,23.3,23.9,24.4,23.0,31.0
359,8000.0,24.8,24.0,24.0,24.2,24.3,24.6,23.9,24.0,23.3,23.9,24.4,23.0,31.0
360,7999.0,24.7,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.3,23.9,24.4,23.0,31.0
361,8000.0,24.7,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.3,23.9,24.4,23.0,31.0
362,8000.0,24.7,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.3,23.9,24.4,22.9,31.1
363,7999.0,24.7,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.3,23.9,24.4,22.9,30.8
364,7999.0,24.8,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.3,23.9,24.4,22.9,31.1
365,8000.0,24.8,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.3,23.9,24.4,22.9,30.5
366,8000.0,24.7,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.3,23.9,24.3,22.9,30.892307692307693
367,7999.0,24.7,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.3,23.9,24.3,22.9,30.95
368,8000.0,24.8,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.3,23.9,24.3,22.9,30.866666666666667
369,7999.0,24.8,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.3,23.9,24.3,22.9,31.025000000000002
370,7999.0,24.7,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.2,23.9,24.3,22.9,30.900000000000002
371,8000.0,24.8,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.2,23.9,24.3,22.9,30.86923076923077
372,7999.0,24.8,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.2,23.9,24.3,22.9,30.725
373,8000.0,24.7,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.2,23.9,24.3,22.9,30.934375
374,8000.0,24.8,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.2,23.9,24.3,22.8,30.35
375,8000.0,24.7,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.2,23.9,24.3,22.8,30.5
376,7999.0,24.7,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.2,23.9,24.3,22.8,30.4
377,8000.0,24.7,24.0,23.9,24.3,24.3,24.6,23.9,24.0,23.2,23.9,24.3,22.8,30.049999999999997
378,7999.0,24.7,24.0,23.9,24.3,24.3,24.6,23.9,24.0,23.2,23.9,24.2,22.8,30.2
379,8000.0,24.7,24.0,23.9,24.3,24.3,24.6,23.9,24.0,23.2,23.9,24.2,22.8,30.35
380,7999.0,24.7,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.2,23.9,24.2,22.8,29.6
381,8000.0,24.7,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.2,23.9,24.2,22.8,30.5
382,7999.0,24.7,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.1,23.9,24.2,22.8,30.125
383,8000.0,24.7,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.1,23.9,24.2,22.8,30.5
384,7999.0,24.7,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.1,23.8,24.2,22.8,30.776923076923076
385,8000.0,24.7,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.1,23.8,24.2,22.8,30.96470588235294
386,8000.0,24.7,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.2,23.8,24.2,22.8,31.2
387,8000.0,24.8,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.1,23.8,24.2,22.8,30.933333333333334
388,7999.0,24.8,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.1,23.9,24.2,22.8,31.0
389,7999.0,24.8,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.1,23.8,24.2,22.8,30.9
390,7999.0,24.8,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.2,23.8,24.2,22.8,30.8
391,8000.0,24.8,24.0,24.0,24.3,24.4,24.6,23.9,24.0,23.1,23.9,24.2,22.8,30.8
392,8000.0,24.8,24.0,24.0,24.3,24.4,24.6,23.9,24.0,23.2,23.9,24.2,22.8,30.8
393,7999.0,24.8,24.0,24.0,24.3,24.4,24.6,23.9,24.0,23.1,23.8,24.2,22.8,31.025
394,7999.0,24.8,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.2,23.9,24.2,22.8,31.4
395,7999.0,24.7,24.0,24.0,24.3,24.4,24.6,23.9,24.0,23.1,23.8,24.2,22.8,30.650000000000002
396,8000.0,24.7,24.0,24.0,24.3,24.4,24.6,23.9,24.0,23.1,23.8,24.2,22.8,30.885714285714286
397,8000.0,24.7,24.0,24.0,24.3,24.4,24.6,23.9,24.0,23.1,23.8,24.3,22.8,30.90909090909091
398,7999.0,24.7,24.0,24.0,24.3,24.4,24.6,23.9,24.0,23.1,23.8,24.3,22.8,30.714285714285715
399,8000.0,24.8,24.0,24.0,24.3,24.4,24.6,23.9,24.0,23.1,23.8,24.3,22.8,30.9125
400,7999.0,24.8,24.0,24.0,24.3,24.4,24.6,23.9,24.0,23.1,23.8,24.3,22.8,31.011764705882353
401,7999.0,24.7,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.1,23.8,24.3,22.8,30.6
402,8000.0,24.7,24.0,24.0,24.3,24.3,24.6,23.9,24.0,23.1,23.8,24.3,22.8,30.725
403,7999.0,24.8,24.0,24.0,24.3,24.4,24.6,23.9,24.0,23.2,23.8,24.3,22.8,30.900000000000002
404,8000.0,24.8,24.0,24.0,24.3,24.4,24.6,23.9,24.0,23.1,23.8,24.2,22.8,30.8
405,8000.0,24.8,24.0,24.0,24.3,24.4,24.6,23.9,24.0,23.2,23.8,24.3,22.8,30.92
406,8000.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.0,23.1,23.8,24.3,22.8,30.885714285714286
407,7999.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.0,23.1,23.8,24.3,22.8,31.04
408,7999.0,24.8,24.0,24.0,24.3,24.3,24.7,23.9,24.0,23.1,23.8,24.3,22.8,31.0
409,8000.0,24.8,24.0,24.0,24.3,24.3,24.7,23.9,24.0,23.1,23.8,24.3,22.8,30.900000000000002
410,8000.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.0,23.2,23.8,24.3,22.8,31.025
411,8000.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.0,23.2,23.8,24.4,22.8,30.900000000000002
412,8000.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.0,23.1,23.8,24.4,22.8,30.8
413,7999.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.0,23.2,23.8,24.4,22.8,31.1
414,8000.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.0,23.2,23.9,24.4,22.8,31.1
415,7999.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.0,23.2,23.9,24.4,22.9,30.864285714285714
416,7999.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.0,23.2,23.9,24.4,22.8,31.0
417,8000.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.0,23.2,23.9,24.4,22.9,30.910526315789475
418,8000.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.0,23.2,23.8,24.4,22.9,30.5
419,8000.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.0,23.2,23.9,24.5,22.9,31.05
420,7999.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.0,23.2,23.9,24.5,22.9,30.8
421,7999.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.0,23.3,23.9,24.5,22.9,30.93
422,8000.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.0,23.3,23.9,24.5,22.9,31.1
423,7999.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.0,23.3,23.9,24.5,23.0,30.95
424,8000.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.1,23.3,23.9,24.5,23.0,31.1
425,7999.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.1,23.3,23.9,24.5,23.0,30.8
426,8000.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.1,23.3,23.9,24.5,22.9,31.1
427,7999.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.1,23.3,23.9,24.5,22.9,31.1
428,8000.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.0,23.3,23.9,24.5,23.0,30.931250000000002
429,8000.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.0,23.4,23.9,24.5,23.0,31.1
430,7999.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.0,23.4,23.9,24.5,23.0,30.8
431,8000.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.0,23.4,24.0,24.5,23.0,31.4
432,7999.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.0,23.4,24.0,24.5,23.0,30.8
433,7999.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.1,23.4,23.9,24.5,23.0,31.1
434,7999.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.1,23.4,24.0,24.5,23.0,30.7
435,8000.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.1,23.4,24.0,24.5,23.0,30.84285714285714
436,7999.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.1,23.4,24.0,24.6,23.0,30.5
437,7999.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.0,23.4,24.0,24.6,23.0,30.950000000000003
438,8000.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.0,23.4,24.0,24.6,23.0,30.8
439,8000.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.0,23.4,24.0,24.6,23.1,30.875
440,8000.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.1,23.4,24.0,24.6,23.0,30.65
441,8000.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.1,23.4,24.0,24.6,23.1,31.0
442,7999.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.1,23.4,24.0,24.6,23.1,30.8
443,7999.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.0,23.4,24.0,24.6,23.1,30.900000000000002
444,0.0,24.8,24.0,24.0,24.3,24.4,24.7,23.9,24.1,23.4,24.0,24.6,23.1,28.37272727272727
445,0.0,24.7,24.0,24.0,24.3,24.4,24.7,23.9,24.1,23.4,24.0,24.6,23.1,27.8
446,0.0,24.6,24.0,24.0,24.3,24.4,24.7,23.9,24.1,23.4,24.0,24.6,23.1,28.55
447,5033.0,24.6,24.0,24.0,24.3,24.4,24.7,23.9,24.1,23.4,24.0,24.6,23.1,28.4
448,7999.0,24.6,24.0,24.0,24.3,24.4,24.7,23.9,24.1,23.4,24.0,24.6,23.1,28.9
449,8000.0,24.6,24.0,24.0,24.3,24.4,24.7,23.9,24.1,23.4,24.0,24.6,23.1,28.7
450,7999.0,24.4,24.0,24.0,24.3,24.4,24.7,23.9,24.1,23.4,24.0,24.6,23.1,33.825
451,8000.0,24.4,24.0,24.0,24.3,24.4,24.7,23.9,24.1,23.5,24.0,24.6,23.1,32.7
452,7999.0,24.4,24.0,24.0,24.3,24.4,24.7,23.9,24.1,23.5,24.0,24.6,23.1,33.0
453,8000.0,24.4,24.1,24.1,24.3,24.4,24.7,24.0,24.1,23.5,24.0,24.6,23.1,32.4
454,8000.0,24.4,24.1,24.1,24.3,24.4,24.7,24.0,24.1,23.5,24.0,24.7,23.1,33.15
455,7999.0,24.4,24.1,24.1,24.3,24.4,24.7,24.0,24.1,23.4,24.0,24.6,23.1,33.0
456,8000.0,24.5,24.1,24.1,24.3,24.4,24.7,24.0,24.1,23.5,24.0,24.7,23.1,33.3
457,8000.0,24.5,24.1,24.1,24.3,24.4,24.7,24.0,24.1,23.5,24.1,24.6,23.1,33.3
458,7999.0,24.6,24.1,24.1,24.3,24.4,24.7,24.0,24.1,23.5,24.0,24.7,23.1,32.7
459,8000.0,24.6,24.1,24.1,24.3,24.4,24.7,24.0,24.1,23.5,24.1,24.7,23.1,32.7
460,8000.0,24.6,24.1,24.1,24.3,24.4,24.7,24.0,24.1,23.5,24.0,24.7,23.1,32.88
461,7999.0,24.6,24.1,24.1,24.3,24.4,24.7,24.0,24.1,23.5,24.1,24.7,23.1,33.0
462,8000.0,24.7,24.1,24.1,24.3,24.4,24.7,24.0,24.1,23.5,24.1,24.7,23.1,32.362500000000004
463,8000.0,24.7,24.1,24.1,24.3,24.4,24.7,24.0,24.1,23.5,24.0,24.7,23.1,33.0
