Seq,MLP_13-128-256-128-1_0.8_mean,MLP_13-128-256-128-1_0.8_median,MLP_13-128-256-128-1_0.9_mean,MLP_13-128-256-256-256-128-1_mean,,Average output
419,10.85633659,12.2093544,12.27470016,9.430212021,,11.19265079
420,11.10932541,12.50979996,12.60297489,10.09896755,,11.58026695
421,11.11676121,12.40907097,12.95197487,10.29252243,,11.69258237
422,11.11676121,12.40907097,12.95197487,10.29252243,,11.69258237
423,11.11676121,12.40907097,12.95197487,10.29252243,,11.69258237
424,11.24419308,12.79129028,13.24739838,10.11520004,,11.84952045
425,11.24419308,12.79129028,13.24739838,10.11520004,,11.84952045
426,11.24419308,12.79129028,13.24739838,10.11520004,,11.84952045
427,11.24419308,12.79129028,13.24739838,10.11520004,,11.84952045
428,11.24419308,12.79129028,13.24739838,10.11520004,,11.84952045
429,11.24419308,12.79129028,13.24739838,10.11520004,,11.84952045
430,11.24419308,12.79129028,13.24739838,10.11520004,,11.84952045
431,11.24419308,12.79129028,13.24739838,10.11520004,,11.84952045
432,11.24419308,12.79129028,13.24739838,10.11520004,,11.84952045
433,11.24419308,12.79129028,13.24739838,10.11520004,,11.84952045
434,11.24419308,12.79129028,13.24739838,10.11520004,,11.84952045
435,11.23905754,12.89924431,12.89957428,9.974124908,,11.75300026
436,11.23624897,12.88965034,13.06137943,10.00283051,,11.79752731
437,11.24979115,12.77523994,13.55792999,10.17417526,,11.93928409
438,11.26532841,12.80705261,13.41727638,10.19413948,,11.92094922
439,11.24979115,12.77523994,13.55792999,10.17417526,,11.93928409
440,11.24979115,12.77523994,13.55792999,10.17417526,,11.93928409
441,11.24979115,12.77523994,13.55792999,10.17417526,,11.93928409
442,11.24979115,12.77523994,13.55792999,10.17417526,,11.93928409
443,11.24979115,12.77523994,13.55792999,10.17417526,,11.93928409
444,11.24979115,12.77523994,13.55792999,10.17417526,,11.93928409
445,11.24979115,12.77523994,13.55792999,10.17417526,,11.93928409
446,11.24979115,12.77523994,13.55792999,10.17417526,,11.93928409
447,11.26532841,12.80705261,13.41727638,10.19413948,,11.92094922
448,11.24979115,12.77523994,13.55792999,10.17417526,,11.93928409
449,11.24979115,12.77523994,13.55792999,10.17417526,,11.93928409
450,11.24979115,12.77523994,13.55792999,10.17417526,,11.93928409
451,11.24979115,12.77523994,13.55792999,10.17417526,,11.93928409
452,11.24979115,12.77523994,13.55792999,10.17417526,,11.93928409
453,11.24979115,12.77523994,13.55792999,10.17417526,,11.93928409
454,11.24979115,12.77523994,13.55792999,10.17417526,,11.93928409
455,11.24979115,12.77523994,13.55792999,10.17417526,,11.93928409
456,11.24979115,12.77523994,13.55792999,10.17417526,,11.93928409
457,11.24979115,12.77523994,13.55792999,10.17417526,,11.93928409
458,11.24979115,12.77523994,13.55792999,10.17417526,,11.93928409
459,11.24979115,12.77523994,13.55792999,10.17417526,,11.93928409
460,11.24149704,12.87482452,13.22318649,10.03142643,,11.84273362
461,11.24149704,12.87482452,13.22318649,10.03142643,,11.84273362
462,11.24149704,12.87482452,13.22318649,10.03142643,,11.84273362
463,11.24149704,12.87482452,13.22318649,10.03142643,,11.84273362
464,11.24149704,12.87482452,13.22318649,10.03142643,,11.84273362
465,11.24149704,12.87482452,13.22318649,10.03142643,,11.84273362
466,11.24149704,12.87482452,13.22318649,10.03142643,,11.84273362
467,11.24149704,12.87482452,13.22318649,10.03142643,,11.84273362
468,11.24149704,12.87482452,13.22318649,10.03142643,,11.84273362
469,11.24979115,12.77523994,13.55792999,10.17417526,,11.93928409
470,11.24130249,12.78298187,13.40545368,10.14373875,,11.8933692
471,11.23905754,12.89924431,12.89957428,9.974124908,,11.75300026
472,11.23905754,12.89924431,12.89957428,9.974124908,,11.75300026
473,11.28004742,12.92367935,12.81391716,9.871317863,,11.72224045
474,11.2965517,12.92782402,12.79155445,9.816030502,,11.70799017
475,11.2965517,12.92782402,12.79155445,9.816030502,,11.70799017
476,11.2965517,12.92782402,12.79155445,9.816030502,,11.70799017
477,11.2965517,12.92782402,12.79155445,9.816030502,,11.70799017
478,11.2696476,12.91604042,12.70078468,9.886253357,,11.69318151
479,11.2696476,12.91604042,12.70078468,9.886253357,,11.69318151
480,11.2696476,12.91604042,12.70078468,9.886253357,,11.69318151
481,11.2696476,12.91604042,12.70078468,9.886253357,,11.69318151
482,11.2696476,12.91604042,12.70078468,9.886253357,,11.69318151
483,10.10808754,11.69765472,12.04643154,8.938242912,,10.69760418
484,10.11663246,11.62175179,12.01368332,9.179639816,,10.73292685
485,10.66709328,12.1709938,12.54842472,9.657489777,,11.26100039
486,11.27355862,12.71520233,13.21169472,10.10467625,,11.82628298
487,11.2623558,12.69524384,13.35049438,10.13015079,,11.8595612
488,11.25193977,12.68224525,13.50131416,10.15738773,,11.89822173
489,11.25193977,12.68224525,13.50131416,10.15738773,,11.89822173
490,11.25193977,12.68224525,13.50131416,10.15738773,,11.89822173
491,11.25193977,12.68224525,13.50131416,10.15738773,,11.89822173
492,11.25193977,12.68224525,13.50131416,10.15738773,,11.89822173
493,11.25193977,12.68224525,13.50131416,10.15738773,,11.89822173
494,11.25193977,12.68224525,13.50131416,10.15738773,,11.89822173
495,11.25193977,12.68224525,13.50131416,10.15738773,,11.89822173
496,11.25193977,12.68224525,13.50131416,10.15738773,,11.89822173
497,11.25193977,12.68224525,13.50131416,10.15738773,,11.89822173
498,11.25193977,12.68224525,13.50131416,10.15738773,,11.89822173
499,11.25193977,12.68224525,13.50131416,10.15738773,,11.89822173
500,11.25193977,12.68224525,13.50131416,10.15738773,,11.89822173
501,11.25193977,12.68224525,13.50131416,10.15738773,,11.89822173
502,11.25193977,12.68224525,13.50131416,10.15738773,,11.89822173
503,11.24886608,12.75797081,13.1660881,9.980937958,,11.78846574
504,11.25193977,12.68224525,13.50131416,10.15738773,,11.89822173
505,11.25193977,12.68224525,13.50131416,10.15738773,,11.89822173
506,11.25193977,12.68224525,13.50131416,10.15738773,,11.89822173
507,11.25193977,12.68224525,13.50131416,10.15738773,,11.89822173
508,11.24642563,12.66790771,13.65549183,10.19627476,,11.94152498
509,10.41901398,11.47620392,12.33697128,9.464016914,,10.92405152
510,10.41901398,11.47620392,12.33697128,9.464016914,,10.92405152
511,10.41901398,11.47620392,12.33697128,9.464016914,,10.92405152
512,10.41901398,11.47620392,12.33697128,9.464016914,,10.92405152
513,10.41901398,11.47620392,12.33697128,9.464016914,,10.92405152
514,10.40953159,11.54856873,12.39384651,9.208311081,,10.89006448
515,10.41901398,11.47620392,12.33697128,9.464016914,,10.92405152
516,10.40953159,11.54856873,12.39384651,9.208311081,,10.89006448
517,10.41901398,11.47620392,12.33697128,9.464016914,,10.92405152
518,10.41901398,11.47620392,12.33697128,9.464016914,,10.92405152
519,10.41901398,11.47620392,12.33697128,9.464016914,,10.92405152
520,10.40953159,11.54856873,12.39384651,9.208311081,,10.89006448
521,10.40953159,11.54856873,12.39384651,9.208311081,,10.89006448
522,10.40953159,11.54856873,12.39384651,9.208311081,,10.89006448
523,10.40953159,11.54856873,12.39384651,9.208311081,,10.89006448
524,10.42969227,11.69442749,12.54765129,9.349942207,,11.00542831
525,10.42969227,11.69442749,12.54765129,9.349942207,,11.00542831
526,10.42969227,11.69442749,12.54765129,9.349942207,,11.00542831
527,10.42969227,11.69442749,12.54765129,9.349942207,,11.00542831
528,10.42969227,11.69442749,12.54765129,9.349942207,,11.00542831
529,10.42969227,11.69442749,12.54765129,9.349942207,,11.00542831
530,10.42969227,11.69442749,12.54765129,9.349942207,,11.00542831
531,10.43985176,11.71142769,12.53716469,9.309311867,,10.999439
532,10.45060635,11.73299599,12.52251148,9.264558792,,10.99266815
533,10.45994377,11.75465393,12.51595497,9.21072197,,10.98531866
534,10.46934605,11.78162003,12.51850319,9.154547691,,10.98100424
535,10.46934605,11.78162003,12.51850319,9.154547691,,10.98100424
536,10.46934605,11.78162003,12.51850319,9.154547691,,10.98100424
537,10.46934605,11.78162003,12.51850319,9.154547691,,10.98100424
538,10.46934605,11.78162003,12.51850319,9.154547691,,10.98100424
539,10.46934605,11.78162003,12.51850319,9.154547691,,10.98100424
540,10.46934605,11.78162003,12.51850319,9.154547691,,10.98100424
541,10.46934605,11.78162003,12.51850319,9.154547691,,10.98100424
542,10.46934605,11.78162003,12.51850319,9.154547691,,10.98100424
543,10.46934605,11.78162003,12.51850319,9.154547691,,10.98100424
544,10.46934605,11.78162003,12.51850319,9.154547691,,10.98100424
545,10.46934605,11.78162003,12.51850319,9.154547691,,10.98100424
546,10.46934605,11.78162003,12.51850319,9.154547691,,10.98100424
547,10.46934605,11.78162003,12.51850319,9.154547691,,10.98100424
548,10.46934605,11.78162003,12.51850319,9.154547691,,10.98100424
549,10.46934605,11.78162003,12.51850319,9.154547691,,10.98100424
550,10.46934605,11.78162003,12.51850319,9.154547691,,10.98100424
551,10.46934605,11.78162003,12.51850319,9.154547691,,10.98100424
552,10.46934605,11.78162003,12.51850319,9.154547691,,10.98100424
553,10.45994377,11.75465393,12.51595497,9.21072197,,10.98531866
554,10.45060635,11.73299599,12.52251148,9.264558792,,10.99266815
555,10.45060635,11.73299599,12.52251148,9.264558792,,10.99266815
556,10.45060635,11.73299599,12.52251148,9.264558792,,10.99266815
557,10.45627022,11.66390228,12.45631123,9.335208893,,10.97792316
558,10.45060635,11.73299599,12.52251148,9.264558792,,10.99266815
559,10.45627022,11.66390228,12.45631123,9.335208893,,10.97792316
560,10.45060635,11.73299599,12.52251148,9.264558792,,10.99266815
561,10.45060635,11.73299599,12.52251148,9.264558792,,10.99266815
562,10.45060635,11.73299599,12.52251148,9.264558792,,10.99266815
563,10.45060635,11.73299599,12.52251148,9.264558792,,10.99266815
564,10.45060635,11.73299599,12.52251148,9.264558792,,10.99266815
565,10.45060635,11.73299599,12.52251148,9.264558792,,10.99266815
566,10.45060635,11.73299599,12.52251148,9.264558792,,10.99266815
567,10.45060635,11.73299599,12.52251148,9.264558792,,10.99266815
568,10.43985176,11.71142769,12.53716469,9.309311867,,10.999439
569,10.40953159,11.54856873,12.39384651,9.208311081,,10.89006448
570,10.40953159,11.54856873,12.39384651,9.208311081,,10.89006448
571,10.40953159,11.54856873,12.39384651,9.208311081,,10.89006448
572,10.42969227,11.69442749,12.54765129,9.349942207,,11.00542831
573,10.40953159,11.54856873,12.39384651,9.208311081,,10.89006448
574,10.40953159,11.54856873,12.39384651,9.208311081,,10.89006448
575,10.40953159,11.54856873,12.39384651,9.208311081,,10.89006448
576,10.42969227,11.69442749,12.54765129,9.349942207,,11.00542831
577,10.40953159,11.54856873,12.39384651,9.208311081,,10.89006448
578,10.42969227,11.69442749,12.54765129,9.349942207,,11.00542831
579,10.42969227,11.69442749,12.54765129,9.349942207,,11.00542831
580,10.42969227,11.69442749,12.54765129,9.349942207,,11.00542831
581,10.42969227,11.69442749,12.54765129,9.349942207,,11.00542831
582,10.72455406,12.02497292,12.78424644,9.857649803,,11.34785581
583,10.42969227,11.69442749,12.54765129,9.349942207,,11.00542831
584,10.42969227,11.69442749,12.54765129,9.349942207,,11.00542831
585,10.40953159,11.54856873,12.39384651,9.208311081,,10.89006448
586,10.72455406,12.02497292,12.78424644,9.857649803,,11.34785581
587,10.40953159,11.54856873,12.39384651,9.208311081,,10.89006448
588,10.42969227,11.69442749,12.54765129,9.349942207,,11.00542831
589,10.40953159,11.54856873,12.39384651,9.208311081,,10.89006448
590,10.42969227,11.69442749,12.54765129,9.349942207,,11.00542831
591,10.42969227,11.69442749,12.54765129,9.349942207,,11.00542831
592,10.42969227,11.69442749,12.54765129,9.349942207,,11.00542831
593,10.42969227,11.69442749,12.54765129,9.349942207,,11.00542831
594,10.42969227,11.69442749,12.54765129,9.349942207,,11.00542831
595,10.42969227,11.69442749,12.54765129,9.349942207,,11.00542831
596,10.43255997,11.87934303,12.74978828,9.527970314,,11.1474154
597,10.44788265,11.90499496,12.76057434,9.488308907,,11.15044021
598,9.6513834,11.22300529,12.35846233,9.451161385,,10.6710031
599,9.6513834,11.22300529,12.35846233,9.451161385,,10.6710031
600,9.6513834,11.22300529,12.35846233,9.451161385,,10.6710031
601,9.6513834,11.22300529,12.35846233,9.451161385,,10.6710031
602,9.6513834,11.22300529,12.35846233,9.451161385,,10.6710031
603,9.6513834,11.22300529,12.35846233,9.451161385,,10.6710031
604,9.6513834,11.22300529,12.35846233,9.451161385,,10.6710031
605,9.6513834,11.22300529,12.35846233,9.451161385,,10.6710031
606,9.6513834,11.22300529,12.35846233,9.451161385,,10.6710031
607,9.6513834,11.22300529,12.35846233,9.451161385,,10.6710031
608,9.6513834,11.22300529,12.35846233,9.451161385,,10.6710031
609,9.6513834,11.22300529,12.35846233,9.451161385,,10.6710031
610,9.6513834,11.22300529,12.35846233,9.451161385,,10.6710031
611,9.668326378,11.01003647,12.14778233,9.265118599,,10.52281594
612,9.668326378,11.01003647,12.14778233,9.265118599,,10.52281594
613,9.6513834,11.22300529,12.35846233,9.451161385,,10.6710031
614,9.6513834,11.22300529,12.35846233,9.451161385,,10.6710031
615,9.668326378,11.01003647,12.14778233,9.265118599,,10.52281594
616,9.671596527,10.99510384,12.15564728,9.314825058,,10.53429318
617,9.674886703,10.9801712,12.1628294,9.360527039,,10.54460359
618,9.657463074,11.1886673,12.36722088,9.534266472,,10.68690443
619,9.657463074,11.1886673,12.36722088,9.534266472,,10.68690443
620,9.657463074,11.1886673,12.36722088,9.534266472,,10.68690443
621,9.657463074,11.1886673,12.36722088,9.534266472,,10.68690443
622,9.657463074,11.1886673,12.36722088,9.534266472,,10.68690443
623,9.657463074,11.1886673,12.36722088,9.534266472,,10.68690443
624,9.657463074,11.1886673,12.36722088,9.534266472,,10.68690443
625,9.674886703,10.9801712,12.1628294,9.360527039,,10.54460359
626,9.674886703,10.9801712,12.1628294,9.360527039,,10.54460359
627,9.674886703,10.9801712,12.1628294,9.360527039,,10.54460359
628,9.674886703,10.9801712,12.1628294,9.360527039,,10.54460359
629,9.674886703,10.9801712,12.1628294,9.360527039,,10.54460359
630,9.674886703,10.9801712,12.1628294,9.360527039,,10.54460359
631,9.674886703,10.9801712,12.1628294,9.360527039,,10.54460359
632,9.674886703,10.9801712,12.1628294,9.360527039,,10.54460359
633,9.674886703,10.9801712,12.1628294,9.360527039,,10.54460359
634,9.674886703,10.9801712,12.1628294,9.360527039,,10.54460359
635,9.674886703,10.9801712,12.1628294,9.360527039,,10.54460359
636,9.678177834,10.96523857,12.16644764,9.393800735,,10.55091619
637,9.680956841,10.95030594,12.17002106,9.428128242,,10.55735302
638,9.680956841,10.95030594,12.17002106,9.428128242,,10.55735302
639,9.680956841,10.95030594,12.17002106,9.428128242,,10.55735302
640,9.680956841,10.95030594,12.17002106,9.428128242,,10.55735302
641,9.663095474,11.14512062,12.37898922,9.615111351,,10.70057917
642,9.663095474,11.14512062,12.37898922,9.615111351,,10.70057917
643,9.663095474,11.14512062,12.37898922,9.615111351,,10.70057917
644,9.571043968,11.20661736,12.53254223,9.633009911,,10.73580337
645,9.593194008,11.01682472,12.32880211,9.35036087,,10.57229543
646,9.571043968,11.20661736,12.53254223,9.633009911,,10.73580337
647,9.571043968,11.20661736,12.53254223,9.633009911,,10.73580337
648,9.571043968,11.20661736,12.53254223,9.633009911,,10.73580337
649,9.593194008,11.01682472,12.32880211,9.35036087,,10.57229543
650,9.593194008,11.01682472,12.32880211,9.35036087,,10.57229543
651,9.593194008,11.01682472,12.32880211,9.35036087,,10.57229543
652,9.593194008,11.01682472,12.32880211,9.35036087,,10.57229543
653,9.593194008,11.01682472,12.32880211,9.35036087,,10.57229543
654,9.593194008,11.01682472,12.32880211,9.35036087,,10.57229543
655,9.593194008,11.01682472,12.32880211,9.35036087,,10.57229543
656,9.593194008,11.01682472,12.32880211,9.35036087,,10.57229543
657,9.593194008,11.01682472,12.32880211,9.35036087,,10.57229543
658,9.593194008,11.01682472,12.32880211,9.35036087,,10.57229543
659,9.593194008,11.01682472,12.32880211,9.35036087,,10.57229543
660,9.567754745,11.23400688,12.52846813,9.586399078,,10.72915721
661,9.564463615,11.25609016,12.52108097,9.538471222,,10.72002649
662,9.561174393,11.2751255,12.51369095,9.490546227,,10.71013427
663,9.558652878,11.29024887,12.52105999,9.443825722,,10.70344686
664,9.558652878,11.29024887,12.52105999,9.443825722,,10.70344686
665,9.558652878,11.29024887,12.52105999,9.443825722,,10.70344686
666,9.558652878,11.29024887,12.52105999,9.443825722,,10.70344686
667,9.558652878,11.29024887,12.52105999,9.443825722,,10.70344686
668,9.558652878,11.29024887,12.52105999,9.443825722,,10.70344686
669,9.558652878,11.29024887,12.52105999,9.443825722,,10.70344686
670,9.558652878,11.29024887,12.52105999,9.443825722,,10.70344686
671,9.558652878,11.29024887,12.52105999,9.443825722,,10.70344686
672,9.558652878,11.29024887,12.52105999,9.443825722,,10.70344686
673,9.558652878,11.29024887,12.52105999,9.443825722,,10.70344686
674,9.558652878,11.29024887,12.52105999,9.443825722,,10.70344686
675,9.558652878,11.29024887,12.52105999,9.443825722,,10.70344686
676,9.558652878,11.29024887,12.52105999,9.443825722,,10.70344686
677,9.561174393,11.2751255,12.51369095,9.490546227,,10.71013427
678,9.657463074,11.1886673,12.36722088,9.534266472,,10.68690443
679,9.564463615,11.25609016,12.52108097,9.538471222,,10.72002649
680,9.657463074,11.1886673,12.36722088,9.534266472,,10.68690443
681,9.564463615,11.25609016,12.52108097,9.538471222,,10.72002649
682,9.564463615,11.25609016,12.52108097,9.538471222,,10.72002649
683,9.564463615,11.25609016,12.52108097,9.538471222,,10.72002649
684,9.564463615,11.25609016,12.52108097,9.538471222,,10.72002649
685,9.564463615,11.25609016,12.52108097,9.538471222,,10.72002649
686,9.564463615,11.25609016,12.52108097,9.538471222,,10.72002649
687,9.586655617,11.04668999,12.32167339,9.260750771,,10.55394244
688,9.564463615,11.25609016,12.52108097,9.538471222,,10.72002649
